"480","2017-03-11","SANTA ROSA JR COLL","1501 Mendocino Avenue, Santa Rosa, CA 95401","38.4549581","-122.7183875"
"481","2017-03-11","SANTA TERESA HIGH SCHOOL","6150 Snell Ave, San Jose, CA 95123","37.2351374","-121.8288843"
"482","2017-03-11","SANTA YNEZ VALLEY UNION High School","2975 E. Hwy 246, Santa Ynez, CA 93460","34.608644","-120.10153"
"483","2017-03-11","SANTEE EDUCATION COMPLEX","1921 Maple Ave, Los Angeles, CA 90011","34.028982","-118.2630977"
"484","2017-03-11","SEASIDE High School","2200 Noche Buena Ave, Seaside, CA 93955","36.6247147","-121.837884"
"485","2017-03-11","SHERMAN E BURROUGHS High School","500 E French St, Ridgecrest, CA 93555","35.6359364","-117.6594539"
"486","2017-03-11","SILVER CREEK HIGH SCHOOL","3434 Silver Creek Road, San Jose, CA 95121","37.303442","-121.806879"
"487","2017-03-11","SJ HUMANITAS High School","1001 Arroyo St, San Fernando, CA 91340","34.2885723","-118.4210078"
"488","2017-03-11","SOQUEL High School","401 Old San Jose Road, Soquel, CA 95073","36.9916719","-121.9596925"
"489","2017-03-11","SOUTH GATE High School","3351 Firestone Blvd, South Gate, CA 90280","33.9560708","-118.2093189"
"490","2017-03-11","SOUTH HIGH SCHOOL","1101 Planz Road, Bakersfield, CA 93304","35.3244235","-119.0136598"
"491","2017-03-11","SOUTH HILLS High School","645 S BarranCA, West Covina, CA 91791","34.0625927","-117.8827292"
"492","2017-03-11","SOUTH PASADENA High School","1401 Fremont Avenue, South Pasadena, CA 91030","34.1097835","-118.1536928"
"493","2017-03-11","SOUTHWEST High School","1685 Hollister Street, San Diego, CA 92154","32.5677672","-117.0832829"
"494","2017-03-11","SQUAW VALLEY ACADEMY","235 Squaw Valley Road, Olympic Valley, CA 96146","39.2058274","-120.2049163"
"495","2017-03-11","ST FRANCIS High School","1885 Miramonte Avenue, Mountain View, CA 94040","37.369","-122.08463"
"496","2017-03-11","ST IGNATIUS COLL PREP","2001 37th Avenue, San Francisco, CA 94116","37.7480695","-122.4959313"
"497","2017-03-11","ST JOSEPH High School","4120 S Bradley Road, Santa Maria, CA 93455","34.8824419","-120.4175908"
"498","2017-03-11","SUMMIT High School","15551 Summit Ave, Fontana, CA 92336","34.1482587","-117.464411"
"499","2017-03-11","SWEETWATER High School","2900 Highland, National City, CA 91950","32.6599646","-117.0921272"
"500","2017-03-11","SYLMAR High School","13050 Borden Avenue, Sylmar, CA 91342","34.3077277","-118.4410553"
"501","2017-03-11","TAFT UNION High School","701 WildCAt Way, Taft, CA 93268","35.1463252","-119.4606323"
"502","2017-03-11","TEMECULA VLY High School","31555 Rancho Vista Road, Temecula, CA 92592","33.5018163","-117.1170531"
"503","2017-03-11","TERRA LINDA High School","320 Nova Albion Way, San Rafael, CA 94903","37.9999422","-122.5540277"
"504","2017-03-11","TESORO High School","1 Tesoro Creek Rd, Rancho Santa Margarita, CA 92688","33.5809512","-117.6123197"
"505","2017-03-11","THE BRANSON SCH","39 Fernhill Avenue, Ross, CA 94957","37.964323","-122.566328"
"506","2017-03-11","THE GROVE SCHOOL","200 Nevada Street, Redlands, CA 92373","34.053468","-117.216496"
"507","2017-03-11","THE WEBB SCHigh School","1175 W Baseline Road, Claremont, CA 91711","34.121502","-117.7439202"
"508","2017-03-11","TORREY PINES High School","3710 Del Mar Heights Rd, San Diego, CA 92130","32.9578306","-117.2267587"
"509","2017-03-11","TRABUCO HILLS High School","27501 Mustang Run, Mission Viejo, CA 92691","33.6544597","-117.6513461"
"510","2017-03-11","TRINITY CLASSICAL ACAD","28310 Kelly Johnson Parkway, Valencia, CA 91355","34.4505034","-118.5789232"
"511","2017-03-11","TURLOCK High School","Tusd District Office (front Steps), Turlock, CA 95380","~"
"512","2017-03-11","U OF SAN DIEGO","Serra Hall, San Diego, CA 92110","~"
"513","2017-03-11","UKIAH High School","1000 Low Gap Road, Ukiah, CA 95482","39.162145","-123.227865"
"514","2017-03-11","UNIVERSITY High School","11800 Texas Avenue, Los Angeles, CA 90025","34.0461698","-118.4601474"
"515","2017-03-11","UNIVERSITY OF CALIFORNIA","5200 North Lake Rd, Merced, CA 95343","37.3637343","-120.4311096"
"516","2017-03-11","UNIVERSITY PREPARATORY","13853 SeneCA Road, Victorville, CA 92392","34.5133768","-117.3608732"
"517","2017-03-11","USC","Trousdale Pkwy + 34th St, Los Angeles, CA 90089","34.0201145","-118.283583"
"518","2017-03-11","VALENCIA High School","500 North Bradford Ave, Placentia, CA 92870","33.8763042","-117.8686011"
"519","2017-03-11","VALLEJO High School","840 Nebraska St, Vallejo, CA 94590","38.1132172","-122.2438799"
"520","2017-03-11","VALLEY CHRISTIAN High School","17700 Dumont Ave, Cerritos, CA 90703","33.8707125","-118.1036889"
"521","2017-03-11","VALLEY High School","6300 Ehrhardt Avenue, Sacramento, CA 95823","38.453569","-121.429385"
"522","2017-03-11","VICTOR VLY SR High School","16500 Mojave Drive, Victorville, CA 92395","34.5290105","-117.3038064"
"523","2017-03-11","VILLA PARK High School","18042 Taft Avenue, Villa Park, CA 92861","33.8177684","-117.8173794"
"524","2017-03-11","VISTA High School","1 Panther Way, Vista, CA 92084","33.2225463","-117.2408856"
"525","2017-03-11","VISTA MURRIETA High School","28251 Clinton Keith Rd, Murrieta, CA 92563","33.596751","-117.1656409"
"526","2017-03-11","WALDORF SCHOOL OF SAN DIEGO High School","4135 54th Place, San Diego, CA 92105","32.7516181","-117.0779387"
"527","2017-03-11","WARREN High School","8141 De Palma Street, Downey, CA 90241","33.9360188","-118.1401864"
"528","2017-03-11","WATSONVILLE High School","250 E Beach St, Watsonville, CA 95076","36.9131957","-121.7524559"
"529","2017-03-11","WEST COVINA High School","1609 East CAmeron Ave, West Covina, CA 91791","34.06256","-117.913763"
"530","2017-03-11","WEST SHORES High School","2381 Shore Hawk Ave, Salton City, CA 92275","33.3006745","-115.9558259"
"531","2017-03-11","WEST VLY High School","3401 Mustang Way, Hemet, CA 92545","33.7178795","-117.0088147"
"532","2017-03-11","WILL C WOOD High School","998 Marshall Road, VaCAville, CA 95687","38.3455369","-121.9753137"
"533","2017-03-11","WILLIAM C OVERFELT High School","1835 Cunningham Avenue, San Jose, CA 95122","37.3323884","-121.8296676"
"534","2017-03-11","WILSON High School","4500 Multnomah Street, Los Angeles, CA 90032","34.0696768","-118.1863401"
"535","2017-03-11","WINDSOR HIGH SCHOOL","8695 Windsor Rd, Windsor, CA 95492","38.5421159","-122.8176384"
"536","2017-03-11","WOODCREEK High School","2551 Woodcreek Oaks Blvd, Roseville, CA 95747","38.7625558","-121.3325984"
"537","2017-03-11","WOODLAKE UNION High School","400 West Whitney, Woodlake, CA 93286","36.419184","-119.102534"
"538","2017-03-11","WOODLAND High School","21 N West Street, Woodland, CA 95695","38.685757","-121.7844658"
"539","2017-03-11","YERBA BUENA High School","1855 Lucretia Avenue, San Jose, CA 95122","37.3203996","-121.8481256"
"540","2017-03-11","YGNACIO VALLEY High School","755 Oak Grove Road, Concord, CA 94518","37.9347131","-122.0259562"
"541","2017-03-11","YOSEMITE High School","50200 Road 427, Oakhurst, CA 93644","37.3292272","-119.631409"
"542","2017-03-11","YREKA UNION High School","400 Preece Way, Yreka, CA 96097","41.741123","-122.6376504"
"543","2017-03-11","YUBA CITY High School","850 B St, Yuba City, CA 95991","39.1297513","-121.623349"
"544","2017-03-11","YUCAIPA High School","33000 YuCAipa Blvd, YuCAipa, CA 92399","34.0348929","-117.085709"
"545","2017-05-06","ABRAHAM LINCOLN High School","3501 N Broadway, Los Angeles, CA 90031","34.0747068","-118.2040366"
"546","2017-05-06","ACALANES High School","1200 Pleasant Hill Road, Lafayette, CA 94549","37.9032753","-122.0971902"
"547","2017-05-06","ADOLFO CAMARILLO High School","4660 Mission Oaks Blvd, CAmarillo, CA 93012","34.2181293","-119.0084031"
"548","2017-05-06","AGOURA High School","28545 West Driver Ave, Agoura, CA 91301","34.1503957","-118.7488793"
"549","2017-05-06","ALAMEDA High School","2201 Encinal Ave, Alameda, CA 94501","37.764359","-122.2473361"
"550","2017-05-06","ALISO NIGUEL High School","28000 Wolverine Way, Aliso Viejo, CA 92656","33.5610978","-117.7192172"
"551","2017-05-06","ALLIANCE CINDY + BILL SIMON TECH","10720 Wilmington Ave, Los Angeles, CA 90059","33.9386241","-118.2387171"
"552","2017-05-06","ALLIANCE COLLEGE-READY ACAD High School","1552 Rockwood Street, Los Angeles, CA 90026","34.063479","-118.261535"
"553","2017-05-06","ALLIANCE TECH High School","2050 North San Fernando Road, Los Angeles, CA 90065","34.102838","-118.2392885"
"554","2017-05-06","AMADOR High School","330 Spanish Street, Sutter Creek, CA 95685","38.3981847","-120.8104072"
"555","2017-05-06","AMADOR VLY High School","1155 Santa Rita Rd, Pleasanton, CA 94566","37.6681985","-121.8740214"
"556","2017-05-06","ANIMO INGLEWOOD CHARTER High School","3425 W Manchester Blvd, Inglewood, CA 90305","33.960444","-118.3317246"
"557","2017-05-06","ANIMO PAT BROWN CHARTER High School","8255 Beach Street, Los Angeles, CA 90001","33.9629462","-118.2425247"
"558","2017-05-06","ANIMO RALPH BUNCHE CHTR High School","1655 E 27th St, Los Angeles, CA 90011","34.0126946","-118.2439786"
"559","2017-05-06","ANTELOPE VLY COLL","3041 West Ave K, LanCAster, CA 93536","34.6761685","-118.1853732"
"560","2017-05-06","ANTIOCH SR High School","700 W 18th Street, Antioch, CA 94509","38.0063764","-121.8166091"
"561","2017-05-06","APPLE VLY High School","11837 Navajo Road, Apple Valley, CA 92308","34.4673168","-117.1894778"
"562","2017-05-06","ARCADIA High School","180 CAmpus Drive, ArCAdia, CA 91007","34.1298725","-118.0363409"
"563","2017-05-06","ARCHBISHOP MITTY High School","5000 Mitty Avenue, San Jose, CA 95129","37.315311","-121.9931175"
"564","2017-05-06","ARCHBISHOP RIORDAN High School","175 Phelan Ave, San Francisco, CA 94112","37.7279352","-122.453351"
"565","2017-05-06","ARMIJO High School","824 Washington St., Fairfield, CA 94533","38.2506123","-122.039151"
"566","2017-05-06","ARVIN High School","900 Varsity Road, Arvin, CA 93203","35.2163555","-118.8343146"
"567","2017-05-06","AVALON High School","200 Falls CAnyon Rd, Avalon, CA 90704","33.3392379","-118.3333487"
"568","2017-05-06","AVENAL High School","601 East Mariposa St, Avenal, CA 93204","36.0094739","-120.1299943"
"569","2017-05-06","BAKERSFIELD COLL","1801 Panorama Drive, Bakersfield, CA 93305","35.408","-118.9716483"
"570","2017-05-06","BALBOA High School","1000 CAyuga Ave, San Francisco, CA 94112","37.7215796","-122.4407711"
"571","2017-05-06","BELLARMINE COLL PREPARATORY","960 W. Hedding Street, San Jose, CA 95126","37.342483","-121.917904"
"572","2017-05-06","BELMONT High School","1575 West 2nd Street, Los Angeles, CA 90026","34.061133","-118.264883"
"573","2017-05-06","BERKELEY High School","2246 Milvia St, Berkeley, CA 94704","37.8674288","-122.2705877"
"574","2017-05-06","BESANT HILL SCHOOL","8585 Ojai Santa Paula Rd, Ojai, CA 93023","34.4356724","-119.1846303"
"575","2017-05-06","BEVERLY HILLS High School","241 Moreno Drive, Beverly Hills, CA 90212","34.0614775","-118.4104242"
"576","2017-05-06","BISHOP UNION High School","301 North Fowler, Bishop, CA 93514","37.363084","-118.39929"
"577","2017-05-06","BLAIR High School","1201 S Marengo, Pasadena, CA 91106","34.1264576","-118.1461738"
"578","2017-05-06","BONITA VISTA High School","751 Otay Lakes Road, Chula Vista, CA 91913","32.645775","-116.9994489"
"579","2017-05-06","BORREGO SPRINGS High School","2281 Diegueno Drive, Borrego Springs, CA 92004","33.264346","-116.383705"
"580","2017-05-06","BRAWLEY UNION High School","480 N Imperial Avenue, Brawley, CA 92227","32.9828823","-115.5339744"
"581","2017-05-06","BUENA High School","5670 Telegraph Road, Ventura, CA 93003","34.2756498","-119.2159263"
"582","2017-05-06","BULLARD High School","5445 N Palm Ave, Fresno, CA 93704","36.8177591","-119.8084251"
"583","2017-05-06","CALABASAS High School","22855 W Mulholland Hwy, CAlabasas, CA 91302","34.1383024","-118.6276061"
"584","2017-05-06","CALIF ST U DOMINGUEZ HILL","Small College Complex Courtyard, CArson, CA 90747","~"
"585","2017-05-06","CALIFORNIA High School","9800 S Mills Ave, Whittier, CA 90604","33.9438157","-118.0242712"
"586","2017-05-06","CALIFORNIA LUTHERAN U","101 Memorial Parkway, Thousand Oaks, CA 91360","34.223344","-118.880932"
"587","2017-05-06","CALIFORNIA MILITARY INST.","755 North A Street, Perris, CA 92570","33.7922902","-117.2345087"
"588","2017-05-06","CALIFORNIA ST U-HAYWARD","25800 CArlos Bee Blvd, Hayward, CA 94542","37.6562549","-122.0572963"
"589","2017-05-06","CALVARY CHAPEL High School","3800 S Fairview Road, Santa Ana, CA 92704","33.6982094","-117.9085372"
"590","2017-05-06","CALVARY MURRIETA CHRISTIAN SCH","24275 Monroe Ave, Murrieta, CA 92562","33.569852","-117.211181"
"591","2017-05-06","CAMPOLINDO High School","300 Moraga Road, Moraga, CA 94556","37.8664341","-122.1263265"
"592","2017-05-06","CANTWELL SHM High School","329 N Garfield Ave, Montebello, CA 90640","34.0173778","-118.1302148"
"593","2017-05-06","CANYON High School","19300 Nadal Street, Santa Clarita, CA 91351","34.4295659","-118.4730701"
"594","2017-05-06","CAPISTRANO VLY High School","26301 Via Escolar, Mission Viejo, CA 92692","33.5417442","-117.6698972"
"595","2017-05-06","CAPUCHINO High School","1501 Magnolia Avenue, San Bruno, CA 94066","37.6099383","-122.4062805"
"596","2017-05-06","CARDINAL NEWMAN High School","50 Ursuline Road, Santa Rosa, CA 95403","38.4920012","-122.7397865"
"597","2017-05-06","CARLMONT High School","1400 Alameda De Las Pulgas, Belmont, CA 94002","37.5063623","-122.2890638"
"598","2017-05-06","CASA ROBLE High School","9151 Oak Avenue, Orangevale, CA 95662","38.7019237","-121.2134244"
"599","2017-05-06","CATE SCH","1960 CAte Mesa Road, CArpinteria, CA 93013","34.402724","-119.4798474"
"600","2017-05-06","CATHEDRAL CITY High School","69250 Dinah Shore Drive, CAthedral City, CA 92234","33.8015125","-116.4533813"
"601","2017-05-06","CENTENNIAL High School","8601 Hageman Road, Bakersfield, CA 93312","35.3993721","-119.0976155"
"602","2017-05-06","CENTENNIAL High School","1820 Rimpau, Corona, CA 92881","33.8585605","-117.5454176"
"603","2017-05-06","CENTRAL HS E CAMPUS","Central High Fschool, Fresno, CA 93722","~"
"604","2017-05-06","CENTRAL VALLEY High School","4033 S Central Ave, Ceres, CA 95307","37.5794273","-120.9594206"
"605","2017-05-06","CENTRAL VLY High School","4066 La Mesa Ave, Shasta Lake, CA 96019","40.675694","-122.373779"
"606","2017-05-06","CHANNEL ISLANDS High School","1400 Raider Way, Oxnard, CA 93033","34.1711189","-119.1626393"
"607","2017-05-06","CHAPARRAL High School","27215 Nicolas Road, Temecula, CA 92591","33.537154","-117.147894"
"608","2017-05-06","CHARTER OAK High School","1430 E Covina Blvd, Covina, CA 91724","34.0976404","-117.8602184"
"609","2017-05-06","CHATSWORTH SR High School","10027 Lurline Avenue, Chatsworth, CA 91311","34.2534237","-118.5860661"
"610","2017-05-06","CHICO SR High School","901 The Esplanade, Chico, CA 95926","39.7361738","-121.8445744"
"611","2017-05-06","CHINO HILLS High School","16150 Pomona Rincon Road, Chino Hills, CA 91709","33.9598379","-117.686945"
"612","2017-05-06","CHINO High School","5472 Park Place, Chino, CA 91710","34.0218953","-117.6847364"
"613","2017-05-06","CHRISTIAN BROTHERS High School","4315 Martin Luther King Jr Blvd, Sacramento, CA 95820","38.5355948","-121.4641545"
"614","2017-05-06","CHRISTOPHER High School","850 Day Rd, Gilroy, CA 95020","37.0377979","-121.6007607"
"615","2017-05-06","CITRUS HILL HIGH SCHOOL","18150 Wood Road, Perris, CA 92570","33.8561957","-117.3305089"
"616","2017-05-06","CLAREMONT High School","1601 North Indian Hill Blvd, Claremont, CA 91711","34.1129983","-117.7225368"
"617","2017-05-06","CLAYTON VLY High School","1101 Alberta Way, Concord, CA 94521","37.9502407","-121.9694685"
"618","2017-05-06","CLOVIS High School","1055 Fowler Avenue, Clovis, CA 93611","36.8142127","-119.681756"
"619","2017-05-06","CLOVIS WEST High School","1070 East Teague Avenue, Fresno, CA 93720","36.8608024","-119.7646044"
"620","2017-05-06","COAST UNION High School","2950 Santa Rosa Creek Road, CAmbria, CA 93428","35.5682473","-121.0677526"
"621","2017-05-06","COLL OF THE SEQUOIAS","915 S Mooney Blvd, Visalia, CA 93277","36.3230692","-119.3146722"
"622","2017-05-06","CORCORAN High School","1101 Dairy Ave, Corcoran, CA 93212","36.0980648","-119.5720118"
"623","2017-05-06","CORNERSTONE CHRISTIAN SCH","34570 Monte Vista Drive, Wildomar, CA 92595","33.6185069","-117.2636381"
"624","2017-05-06","CORNING UNION High School","643 Blackburn Avenue, Corning, CA 96021","39.933941","-122.1731764"
"625","2017-05-06","CORONA DEL MAR High School","2101 Eastbluff, Newport Beach, CA 92660","33.6338069","-117.8777708"
"626","2017-05-06","CRAWFORD HIGH SCHOOL","4191 Colts Way, San Diego, CA 92115","32.7534233","-117.0763509"
"627","2017-05-06","CRENSHAW High School","5010 Eleventh Avenue, Los Angeles, CA 90043","33.997372","-118.3285655"
"628","2017-05-06","CSU LOS ANGELES","Martin Luther King Hall, Los Angeles, CA 90032","~"
"629","2017-05-06","CUESTA COMM COLL","Highway 1, San Luis Obispo, CA 93405","35.2860622","-120.6626052"
"630","2017-05-06","DA VINCI SCIENCE High School","13500 Aviation Blvd, Hawthorne, CA 90250","33.9089042","-118.3776505"
"631","2017-05-06","DAMIEN High School","2280 Damien Avenue, La Verne, CA 91750","34.104293","-117.787454"
"632","2017-05-06","DEER VLY High School","4700 Lone Tree Way, Antioch, CA 94531","37.9626027","-121.7763372"
"633","2017-05-06","DEL NORTE COUNTY High School","1301 El Dorado, Crescent City, CA 95531","41.7705083","-124.2081652"
"634","2017-05-06","DESERT HOT SPRINGS High School","65850 Pierson Blvd, Desert Hot Springs, CA 92240","33.9645127","-116.5175864"
"635","2017-05-06","DESERT MIRAGE High School","86150 Ave 66, Thermal, CA 92274","33.5692063","-116.1617822"
"636","2017-05-06","DIAMOND RANCH High School","100 Diamond Ranch Drive, Pomona, CA 91766","34.022305","-117.778422"
"637","2017-05-06","DINUBA JOINT UNION High School","College + Sierra St, Dinuba, CA 93618","~"
"638","2017-05-06","DOS PUEBLOS High School","7266 Alameda Ave, Goleta, CA 93117","34.4392099","-119.8792208"
"639","2017-05-06","DUARTE High School","1565 E Central Ave, Duarte, CA 91010","34.1375287","-117.9735498"
"640","2017-05-06","E3 CIVIC HIGH SCHOOL","395 11th Ave, San Diego, CA 92101","32.7092148","-117.1546496"
"641","2017-05-06","EAGLE ROCK High School","1750 Yosemite Drive, Los Angeles, CA 90041","34.1316301","-118.2061381"
"642","2017-05-06","EAST VLY High School","5525 Vineland Ave, North Hollywood, CA 91601","34.1709708","-118.3707583"
"643","2017-05-06","EDISON High School","540 E CAlifornia Ave, Fresno, CA 93706","36.7213967","-119.8059627"
"644","2017-05-06","EDISON High School","100 W. Martin Luther King Jr. Blvd., Stockton, CA 95206","37.9388912","-121.2860041"
"645","2017-05-06","EISENHOWER High School","1321 N. Lilac Avenue, Rialto, CA 92376","34.1245342","-117.3791697"
"646","2017-05-06","EL CAJON VLY High School","1035 East Madison Ave, El CAjon, CA 92021","32.7986589","-116.9483938"
"647","2017-05-06","EL CAMINO High School","400 Rancho Del Oro Dr, Oceanside, CA 92057","33.2179065","-117.3164936"
"648","2017-05-06","EL CAMINO High School","1320 Mission Road, S San Francisco, CA 94080","37.6660819","-122.4420584"
"649","2017-05-06","EL CAMINO REAL High School","5440 Valley Circle Blvd, Woodland Hills, CA 91367","34.1703753","-118.6432933"
"650","2017-05-06","EL CERRITO High School","540 Ashbury Ave., El Cerrito, CA 94530","37.9081745","-122.2954336"
"651","2017-05-06","EL RANCHO High School","6501 S Passons Blvd, Pico Rivera, CA 90660","33.9849797","-118.0887893"
"652","2017-05-06","ELEANOR ROOSEVELT High School","7447 Scholar Way, Eastvale, CA 92880","33.9530639","-117.5685942"
"653","2017-05-06","ENCINAL High School","210 Central Ave, Alameda, CA 94501","37.7716468","-122.2898264"
"654","2017-05-06","ENTERPRISE High School","3411 Churn Creek Rd, Redding, CA 96002","40.5575905","-122.3507436"
"655","2017-05-06","ESTANCIA High School","2323 Placentia Avenue, Costa Mesa, CA 92627","33.6588831","-117.9345688"
"656","2017-05-06","ETNA SR High School","400 Howell Ave, Etna, CA 96027","41.4609525","-122.8987147"
"657","2017-05-06","EUREKA SR High School","1915 J Street, Eureka, CA 95501","40.7903788","-124.1588931"
"658","2017-05-06","EXCELSIOR CHARTER SCHOOL","18422 Bear Valley Rd, Victorville, CA 92395","34.4724743","-117.2630848"
"659","2017-05-06","FAIRMONT PREP ACAD","2200 W. Sequoia Ave., Anaheim, CA 92801","33.8439377","-117.9596118"
"660","2017-05-06","FALL RIVER High School","44215 Walnut Street, MCArthur, CA 96056","41.0462824","-121.4028136"
"661","2017-05-06","FALLBROOK UNION High School","2400 Stagecoach Lane, Fallbrook, CA 92028","33.3488362","-117.2398187"
"662","2017-05-06","FIREBAUGH High School","1976 Morris Kyle Drive, Firebaugh, CA 93622","36.8474628","-120.4466031"
"663","2017-05-06","FLORIN High School","7956 Cottonwood Lane, Sacramento, CA 95828","38.4695576","-121.3921362"
"664","2017-05-06","FOLSOM High School","1655 Iron Point Rd, Folsom, CA 95630","38.647838","-121.158729"
"665","2017-05-06","FONTANA High School","9453 Citrus Avenue, Fontana, CA 92335","34.0812672","-117.4533108"
"666","2017-05-06","FOOTHILL High School","19251 Dodge Avenue, Santa Ana, CA 92705","33.7666368","-117.7975564"
"667","2017-05-06","FOOTHILL High School","501 Park Drive, Bakersfield, CA 93306","35.3656794","-118.9173563"
"668","2017-05-06","FORT BRAGG High School","300 Dana St, Fort Bragg, CA 95437","39.4373901","-123.7871525"
"669","2017-05-06","FOUNTAIN VLY High School","17816 Bushard St, Fountain Valley, CA 92708","33.7060288","-117.9607844"
"670","2017-05-06","FRANKLIN High School","820 N Avenue 54, Los Angeles, CA 90042","34.1157038","-118.1988142"
"671","2017-05-06","FRAZIER MOUNTAIN High School","700 Falcon Way, Lebec, CA 93243","34.7994508","-118.8911331"
"672","2017-05-06","FREEDOM High School","1050 Neroly Road, Oakley, CA 94561","37.9706549","-121.7180256"
"673","2017-05-06","FRONTIER High School","6401 Allen Rd, Bakersfield, CA 93314","35.4189723","-119.1469599"
"674","2017-05-06","GANESHA High School","1151 Fairplex Dr, Pomona, CA 91768","34.0674631","-117.7882769"
"675","2017-05-06","GARCES MEMORIAL High School","2800 Loma Linda Drive, Bakersfield, CA 93305","35.3996785","-119.0011903"
"676","2017-05-06","GARDENA High School","17951 Budlong Street, Gardena, CA 90248","33.8673832","-118.2944817"
"677","2017-05-06","GAREY High School","321 W Lexington Avenue, Pomona, CA 91766","34.0372672","-117.7516109"
"678","2017-05-06","GARFIELD High School","5101 East Sixth Street, Los Angeles, CA 90022","34.0262274","-118.1581678"
"679","2017-05-06","GATEWAY High School","1430 Scott Street, San Francisco, CA 94115","37.7832151","-122.4370599"
"680","2017-05-06","GEORGE WASHINGTON PREP High School","10860 S Denker Ave, Los Angeles, CA 90047","33.9372016","-118.3043694"
"681","2017-05-06","GILROY High School","750 W Tenth Street, Gilroy, CA 95020","36.996352","-121.575271"
"682","2017-05-06","GLENDALE High School","1440 E Broadway, Glendale, CA 91205","34.1458255","-118.232437"
"683","2017-05-06","GLENDORA High School","1600 East Foothill Blvd, Glendora, CA 91741","34.1343","-117.835489"
"684","2017-05-06","GOLDEN WEST High School","1717 North MCAuliff, Visalia, CA 93292","36.3431199","-119.2521058"
"685","2017-05-06","GRANITE BAY High School","#1 Grizzly Way, Granite Bay, CA 95746","38.731927","-121.211864"
"686","2017-05-06","GRANITE HILLS High School","22900 Esaws Rd, Apple Valley, CA 92307","34.5086039","-117.1667745"
"687","2017-05-06","HAMILTON High School","2955 S Robertson Blvd, Los Angeles, CA 90034","34.034135","-118.391615"
"688","2017-05-06","HANFORD High School","120 E Grangeville Blvd, Hanford, CA 93230","36.3426862","-119.6456724"
"689","2017-05-06","HAPPY CAMP High School","234 Indian Creek Road, Happy CAmp, CA 96039","41.7993014","-123.3775391"
"690","2017-05-06","HARVARD-WESTLAKE SCH","3700 Coldwater CAnyon, Studio City, CA 91604","34.1395446","-118.4128346"
"691","2017-05-06","HAYFORK High School","231 Oak Street, Hayfork, CA 96041","40.5501678","-123.1720203"
"692","2017-05-06","HAYWARD High School","1633 East Ave, Hayward, CA 94541","37.67183","-122.069135"
"693","2017-05-06","HENRY M. GUNN HIGH SCHOOL","780 Arastradero Road, Palo Alto, CA 94306","37.4008143","-122.1327182"
"694","2017-05-06","HERBERT HOOVER High School","4474 El CAjon Blvd, San Diego, CA 92115","32.7554559","-117.0979119"
"695","2017-05-06","HERITAGE High School","101 AmeriCAn Ave, Brentwood, CA 94513","37.9218509","-121.755682"
"696","2017-05-06","HERITAGE High School","26001 Briggs Rd, Romoland, CA 92585","33.7399729","-117.1386678"
"697","2017-05-06","HILLTOP High School","555 Claire Avenue, Chula Vista, CA 91910","32.6370094","-117.0594128"
"698","2017-05-06","HIRAM JOHNSON High School","6879 14th Avenue, Sacramento, CA 95820","38.5414313","-121.4254091"
"699","2017-05-06","HOOVER High School","5550 North First St, Fresno, CA 93710","36.818274","-119.7696573"
"700","2017-05-06","HUNTINGTON PARK ACADEMY High School","2071 Saturn Avenue, Huntington Park, CA 90255","33.9774606","-118.2341498"
"701","2017-05-06","HUNTINGTON PARK High School","6020 Miles Avenue, Huntington Park, CA 90255","33.9866209","-118.2189105"
"702","2017-05-06","IDYLLWILD ARTS ACAD","52500 Temecula Rd, Idyllwild, CA 92549","33.733713","-116.7468108"
"703","2017-05-06","IMMACULATE CONCEPTION ACAD","3625 24th Street, San Francisco, CA 94110","37.7517118","-122.4234792"
"704","2017-05-06","IMPERIAL VLY COLL","380 East Aten Road, Imperial, CA 92251","32.8290384","-115.5054288"
"705","2017-05-06","INDEPENDENCE High School","8001 Old River Road, Bakersfield, CA 93311","35.2830966","-119.1115351"
"706","2017-05-06","INDIO High School","81-750 Avenue 46, Indio, CA 92201","33.7133553","-116.2391738"
"707","2017-05-06","IRVINE VLY COLL","5500 Irvine Ctr Drive, Irvine, CA 92618","33.6761089","-117.7749901"
"708","2017-05-06","J W NORTH High School","1550 Third St, Riverside, CA 92507","33.9816295","-117.3453169"
"709","2017-05-06","JAMES LOGAN High School","1800 H Street, Union City, CA 94587","37.5911664","-122.025097"
"710","2017-05-06","JESUIT High School","4660 Fair Oaks Blvd, Sacramento, CA 95864","38.585938","-121.354562"
"711","2017-05-06","JOHN BURROUGHS High School","1920 W Clark Avenue, Burbank, CA 91506","34.1703303","-118.3272124"
"712","2017-05-06","JOHN C FREMONT High School","7676 South San Pedro St, Los Angeles, CA 90003","33.9698447","-118.2691485"
"713","2017-05-06","JOHN F KENNEDY High School","6715 Gloria Drive, Sacramento, CA 95831","38.503188","-121.5345057"
"714","2017-05-06","JOHN MARSHALL High School","3939 Tracy St, Los Angeles, CA 90027","34.1079309","-118.2774744"
"715","2017-05-06","JORDAN High School","2265 East 103rd St, Los Angeles, CA 90002","33.944503","-118.23114"
"716","2017-05-06","JOSHUA SPRINGS CHRISTIAN SCH","57373 Joshua Lane, YucCA Valley, CA 92284","34.0967376","-116.4118671"
"717","2017-05-06","JUNIPERO SERRA High School","451 W 20th Avenue, San Mateo, CA 94403","37.5457914","-122.3174077"
"718","2017-05-06","KING CITY JOINT UNION High School","720 Broadway, King City, CA 93930","36.2093807","-121.1322413"
